id,query,entities,relations
3911,"What are some papers that ""Trigger Performance Simulation of a High Speed ADC-Based TOF-PET Read-Out System"" cites to validate the GEANT4 optical models?","{'A': {'type': ['paper'], 'lexical': {'title': 'Trigger Performance Simulation of a High Speed ADC-Based TOF-PET Read-Out System'}, 'semantic': [], 'constant': True}, 'B': {'type': ['paper'], 'lexical': {}, 'semantic': ['validate the GEANT4 optical models'], 'constant': False}, 'C': {'type': ['paper'], 'lexical': {}, 'semantic': ['cited by Trigger Performance Simulation of a High Speed ADC-Based TOF-PET Read-Out System'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['cited by Trigger Performance Simulation of a High Speed ADC-Based TOF-PET Read-Out System', 'validate the GEANT4 optical models'], 'constant': False}}","{('A', 'C'): ['cites'], ('A', 'ANSWER'): ['cites'], ('C', 'ANSWER'): ['cites']}"
284,"I'm looking for research articles related to Schottky Barrier Diode Structures (SBDS), specifically focusing on the impact of an insulator layer on the performance and characteristics of Schottky barrier diodes.","{'A': {'type': ['field_of_study'], 'lexical': {'name': 'Schottky Barrier Diode Structures (SBDS)'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'Schottky barrier diodes'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['insulator layer', 'performance and characteristics'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research articles', 'impact of an insulator layer on the performance and characteristics of Schottky barrier diodes'], 'constant': False}}","{('A', 'B'): ['has_topic'], ('ANSWER', 'A'): ['has_topic'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
3937,"Looking for papers co-authored by contributors of ""Robust source-range estimation using the array/waveguide invariant and a vertical array"", that delve into noise correlation effects, within the domain of underwater acoustic signal processing.","{'A': {'type': ['paper'], 'lexical': {'title': 'Robust source-range estimation using the array/waveguide invariant and a vertical array'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['contributors of Robust source-range estimation using the array/waveguide invariant and a vertical array'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'underwater acoustic signal processing'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['co-authored by contributors of Robust source-range estimation using the array/waveguide invariant and a vertical array', 'noise correlation effects', 'underwater acoustic signal processing'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic'], ('A', 'C'): ['has_topic']}"
6123,Are there any papers by scholars at California Lutheran University on the topic of magnetic activity in stars that host exoplanets?,"{'A': {'type': ['institution'], 'lexical': {'name': 'California Lutheran University'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['scholars'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'magnetic activity in stars that host exoplanets'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['papers by scholars', 'on the topic of magnetic activity in stars that host exoplanets'], 'constant': False}}","{('B', 'A'): ['affiliated_with'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
11340,Show me publications by G. Monastyrskyi on the topic of compact mid-IR light sources.,"{'A': {'type': ['author'], 'lexical': {'name': 'G. Monastyrskyi'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'compact mid-IR light sources'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications by G. Monastyrskyi on the topic of compact mid-IR light sources'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
8175,"Can you show me the papers that ""Asymmetric Ejecta of Cool Supergiants and Hypergiants in the Massive Cluster Westerlund 1"" referenced, and have also presented the dynamical masses of the stars within the Westerlund 1 massive cluster?","{'A': {'type': ['paper'], 'lexical': {'title': 'Asymmetric Ejecta of Cool Supergiants and Hypergiants in the Massive Cluster Westerlund 1'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['dynamical masses of the stars', 'Westerlund 1 massive cluster'], 'constant': False}, 'C': {'type': ['institution'], 'lexical': {}, 'semantic': ['Westerlund 1 massive cluster'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['referenced by Asymmetric Ejecta of Cool Supergiants and Hypergiants in the Massive Cluster Westerlund 1', 'presented the dynamical masses of the stars within the Westerlund 1 massive cluster'], 'constant': False}}","{('A', 'ANSWER'): ['cites'], ('A', 'B'): ['has_topic'], ('ANSWER', 'B'): ['has_topic'], ('B', 'C'): ['affiliated_with']}"
11605,Show me publications by D. A. Kiselev on the topic of domain formation in ferroelectric thin films.,"{'A': {'type': ['author'], 'lexical': {'name': 'D. A. Kiselev'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'domain formation in ferroelectric thin films'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications by D. A. Kiselev', 'domain formation in ferroelectric thin films'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
2332,"I'm looking for papers from Islamic Azad University South Tehran Branch discussing ambipolar diffusion, specifically in relation to nonlinear plasma heating mechanisms. Can you help me find them?","{'A': {'type': ['institution'], 'lexical': {'name': 'Islamic Azad University South Tehran Branch'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'ambipolar diffusion'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'nonlinear plasma heating mechanisms'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['Islamic Azad University South Tehran Branch', 'ambipolar diffusion', 'nonlinear plasma heating mechanisms'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
1625,Arxiv publications on angular momentum transfer in excitation-ionization collisions by authors affiliated with Henderson State University.,"{'A': {'type': ['institution'], 'lexical': {'name': 'Henderson State University'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['affiliated with Henderson State University'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'angular momentum transfer in excitation-ionization collisions'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {'name': 'Arxiv publications'}, 'semantic': ['on angular momentum transfer in excitation-ionization collisions'], 'constant': False}}","{('A', 'B'): ['affiliated_with'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
4113,Show me publications on the structural characteristics of Bixbyite-based (La1−xLux)2O3 alloys.,"{'A': {'type': ['field_of_study'], 'lexical': {'name': 'structural characteristics of Bixbyite-based (La1−xLux)2O3 alloys'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['institution'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications', 'structural characteristics of Bixbyite-based (La1−xLux)2O3 alloys'], 'constant': False}}","{('B', 'ANSWER'): ['writes'], ('B', 'C'): ['affiliated_with'], ('ANSWER', 'A'): ['has_topic']}"
2908,"Can you find any publications by co-authors of ""Low-cost bandpass filter for terahertz applications"" that delve into the topic of terahertz modulators?","{'A': {'type': ['paper'], 'lexical': {'title': 'Low-cost bandpass filter for terahertz applications'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['co-authors of Low-cost bandpass filter for terahertz applications'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'terahertz modulators'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications by co-authors of Low-cost bandpass filter for terahertz applications', 'terahertz modulators'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
6497,Does the Children's Hospital of Philadelphia have any publications in the realm of Physics addressing pediatric imaging methodologies?,"{'A': {'type': ['institution'], 'lexical': {'name': ""Children's Hospital of Philadelphia""}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'Physics'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'pediatric imaging methodologies'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications', 'addressing pediatric imaging methodologies'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
6072,"What are the papers referenced in ""Analytical eigenstates for the quantum Rabi model"" that also discuss interactions between quantum systems?","{'A': {'type': ['paper'], 'lexical': {'title': 'Analytical eigenstates for the quantum Rabi model'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['interactions between quantum systems'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['referenced in Analytical eigenstates for the quantum Rabi model', 'discuss interactions between quantum systems'], 'constant': False}}","{('A', 'ANSWER'): ['cites'], ('ANSWER', 'B'): ['has_topic']}"
3017,Show me papers by W. Snoeys on the topic of charged-particle distributions at high rapidity.,"{'A': {'type': ['author'], 'lexical': {'name': 'W. Snoeys'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'charged-particle distributions at high rapidity'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['papers by W. Snoeys', 'charged-particle distributions at high rapidity'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
1762,Does Reykjavík University have any publications on the topic of THz frequency oscillations in vacuum microdiodes specifically within the context of Diode studies?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Reykjavík University'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'Diode studies'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'THz frequency oscillations in vacuum microdiodes'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications on the topic of THz frequency oscillations in vacuum microdiodes', 'within the context of Diode studies'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
1903,"Show me papers discussing glucose detection through plasmonic nanostructures, which have also been referenced in the paper titled ""Hybrid cavity-coupled plasmonic biosensors for low concentration, label-free and selective biomolecular detection"".","{'A': {'type': ['paper'], 'lexical': {'title': 'Hybrid cavity-coupled plasmonic biosensors for low concentration, label-free and selective biomolecular detection'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'glucose detection'}, 'semantic': ['plasmonic nanostructures'], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'plasmonic biosensors'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['glucose detection', 'plasmonic nanostructures', 'referenced in Hybrid cavity-coupled plasmonic biosensors for low concentration, label-free and selective biomolecular detection'], 'constant': False}}","{('A', 'ANSWER'): ['cites'], ('A', 'B'): ['has_topic'], ('A', 'C'): ['has_topic'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
5774,Find me papers that explore the applications of quantum cascade lasers and either cite or are cited by the paper titled 'Parallel fiber amplifiers with carrier–envelope drift control for coherent combination of optical frequency combs'.,"{'A': {'type': ['paper'], 'lexical': {'title': 'Parallel fiber amplifiers with carrier–envelope drift control for coherent combination of optical frequency combs'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'quantum cascade lasers'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['applications of quantum cascade lasers', 'cite or are cited by'], 'constant': False}}","{('A', 'ANSWER'): ['cites'], ('ANSWER', 'A'): ['cites'], ('ANSWER', 'B'): ['has_topic']}"
9440,"Search for publications exploring electron acceleration within gas discharges that are referenced by ""Numerical investigation of the parameters of a runaway electron beam generated in a gas-filled atmospheric-pressure hot-channel diode"".","{'A': {'type': ['paper'], 'lexical': {'title': 'Numerical investigation of the parameters of a runaway electron beam generated in a gas-filled atmospheric-pressure hot-channel diode'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'electron acceleration'}, 'semantic': ['gas discharges'], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications exploring electron acceleration within gas discharges', 'referenced by'], 'constant': False}}","{('A', 'ANSWER'): ['cites'], ('ANSWER', 'B'): ['has_topic'], ('A', 'B'): ['has_topic']}"
4688,Show me articles on Arxiv related to star formation in dwarf galaxy groups within the HIPASS survey.,"{'A': {'type': ['field_of_study'], 'lexical': {'name': 'star formation'}, 'semantic': [], 'constant': True}, 'B': {'type': ['institution'], 'lexical': {}, 'semantic': ['Arxiv'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'dwarf galaxy groups'}, 'semantic': [], 'constant': True}, 'D': {'type': ['field_of_study'], 'lexical': {'name': 'HIPASS survey'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['articles on Arxiv related to star formation in dwarf galaxy groups within the HIPASS survey'], 'constant': False}}","{('ANSWER', 'A'): ['has_topic'], ('ANSWER', 'C'): ['has_topic'], ('ANSWER', 'D'): ['has_topic'], ('B', 'ANSWER'): ['affiliated_with']}"
