id,query,entities,relations
11852,Show me publications by Ryan Gavin on squark production and decay incorporating parton shower matching.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""Ryan Gavin""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""squark production and decay""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""parton shower matching""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications by Ryan Gavin"", ""squark production and decay"", ""incorporating parton shower matching""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
1750,Show me research papers about Central composite design focusing on parameters that influence nanomagnetite particles.,"{
  ""A"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Central composite design""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""nanomagnetite particles""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""research papers"", ""parameters that influence nanomagnetite particles"", ""Central composite design""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""has_topic""],
(""B"", ""ANSWER""): [""has_topic""]
}"
3212,Could you show me some 2015 publications on Sensitivity in control systems that have evaluated channel sets for human observer performance prediction?,"{
  ""A"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Sensitivity in control systems""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""institution""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""2015 publications""},
    ""semantic"": [""evaluated channel sets"", ""human observer performance prediction""],
    ""constant"": false
  }
}","{
  (""B"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""A""): [""has_topic""],
  (""B"", ""C""): [""affiliated_with""],
  (""ANSWER"", ""C""): [""cites""]
}"
5332,Which scholarly articles are there from Athabasca University that focus on the examination and interpretation of auroral images?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Athabasca University""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""auroral images""},
    ""semantic"": [""examination"", ""interpretation""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""scholarly articles""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""affiliated_with""],
  (""ANSWER"", ""B""): [""has_topic""]
}"
12719,Show me publications by T. Okada focusing on the study of Ion Cyclotron Range of Frequencies (ICRF) wave excitation and propagation.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""T. Okada""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Ion Cyclotron Range of Frequencies (ICRF) wave excitation and propagation""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications by T. Okada"", ""study of Ion Cyclotron Range of Frequencies (ICRF) wave excitation and propagation""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
7395,Show me articles by W Zabolotny on the performance of CMS resistive plate chambers.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""W Zabolotny""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""performance of CMS resistive plate chambers""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""articles""},
    ""semantic"": [""by W Zabolotny"", ""on the performance of CMS resistive plate chambers""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""B""): [""has_topic""],
  (""A"", ""B""): [""affiliated_with"", ""writes"", ""cites"", ""has_topic""]
}"
2288,Show me publications by A. Matic on neutron beam properties.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""A. Matic""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""neutron beam properties""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications by A. Matic"", ""neutron beam properties""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
13011,Could you show me some papers that delve into quantum reasoning and its applications within the Principle of locality field?,"{
  ""A"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Principle of locality""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""quantum reasoning""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""quantum reasoning"", ""its applications"", ""within the Principle of locality field""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_topic""],
  (""ANSWER"", ""B""): [""has_topic""]
}"
2548,Which publications authored by individuals affiliated with the Sukkur Institute of Business Administration explore the relationship between intensity noise correlations?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Sukkur Institute of Business Administration""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""individuals affiliated with the Sukkur Institute of Business Administration""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""intensity noise correlations""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {""name"": ""publications""},
    ""semantic"": [""explore the relationship between intensity noise correlations""],
    ""constant"": false
  }
}","{
(""B"", ""A""): [""affiliated_with""],
(""B"", ""ANSWER""): [""writes""],
(""ANSWER"", ""C""): [""has_topic""]
}"
1978,Show me publications by I. G. Miron on the topic of integrating plasma-edge in tokamaks.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""I. G. Miron""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""integrating plasma-edge in tokamaks""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications by I. G. Miron"", ""topic of integrating plasma-edge in tokamaks""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
11336,Could you find the research papers by Malinda L. C. Buffon related to thermoelectric materials?,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""Malinda L. C. Buffon""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""thermoelectric materials""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""research papers"", ""by Malinda L. C. Buffon"", ""related to thermoelectric materials""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
4001,Are there any Meteorology research papers from Central Queensland University that concentrate on rainfall forecasting?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Central Queensland University""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Meteorology""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""rainfall forecasting"", ""Meteorology research""],
    ""constant"": false
  }
}","{
  (""C"", ""A""): [""affiliated_with""],
  (""C"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""B""): [""has_topic""]
}"
2969,"Could you locate publications that have a common coauthor with ""Measuring temperatures in a high concentration solar simulator – Demonstration of the principle"", belong to the same research area, and discuss a methodology for measuring surface temperatures in concentrated solar power systems?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Measuring temperatures in a high concentration solar simulator – Demonstration of the principle""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""concentrated solar power systems""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""common coauthor"", ""same research area"", ""methodology for measuring surface temperatures""],
    ""constant"": false
  }
}","{
  (""B"", ""A""): [""writes""],
  (""B"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""C""): [""has_topic""],
  (""A"", ""C""): [""has_topic""]
}"
11758,Does any research from Lycoming College relate to the field of Null Hypothesis and incorporate permutation entropy as a tool to describe the dynamics studied?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Lycoming College""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Null Hypothesis""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""permutation entropy""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper"", ""research""],
    ""lexical"": {},
    ""semantic"": [""relate to the field of Null Hypothesis"", ""incorporate permutation entropy as a tool to describe the dynamics studied""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""affiliated_with""],
  (""ANSWER"", ""B""): [""has_topic""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
9931,Show me research from Kafrelsheikh University on the topic of thermal bending in nanobeams.,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Kafrelsheikh University""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""thermal bending in nanobeams""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""research"", ""thermal bending in nanobeams"", ""Kafrelsheikh University""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""affiliated_with""],
(""ANSWER"", ""B""): [""has_topic""]
}"
4670,"Publications authored by colleagues of the authors of ""The crystalline fraction of interstellar silicates in starburst galaxies"" that examine spectroscopic observations of the cool evolved stars in M32 using data from 2015.","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""The crystalline fraction of interstellar silicates in starburst galaxies""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""colleagues of the authors of 'The crystalline fraction of interstellar silicates in starburst galaxies'""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""spectroscopic observations"", ""cool evolved stars""],
    ""constant"": false
  },
  ""D"": {
    ""type"": [""institution""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications"", ""spectroscopic observations of the cool evolved stars in M32"", ""using data from 2015""],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""writes""],
(""B"", ""ANSWER""): [""writes""],
(""ANSWER"", ""C""): [""has_topic""],
(""B"", ""D""): [""affiliated_with""],
(""A"", ""D""): [""affiliated_with""]
}"
2501,Search for publications by Andrew D. Elvidge on the topic of terrain-induced turbulence.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""Andrew D. Elvidge""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""terrain-induced turbulence""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications by Andrew D. Elvidge"", ""topic of terrain-induced turbulence""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
3911,"What are some papers that ""Trigger Performance Simulation of a High Speed ADC-Based TOF-PET Read-Out System"" cites to validate the GEANT4 optical models?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Trigger Performance Simulation of a High Speed ADC-Based TOF-PET Read-Out System""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""validate the GEANT4 optical models""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""cited by Trigger Performance Simulation of a High Speed ADC-Based TOF-PET Read-Out System""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""cited by Trigger Performance Simulation of a High Speed ADC-Based TOF-PET Read-Out System"", ""validate the GEANT4 optical models""],
    ""constant"": false
  }
}","{
(""A"", ""C""): [""cites""],
(""A"", ""ANSWER""): [""cites""],
(""C"", ""ANSWER""): [""cites""]
}"
